BRG NO,Span Grp,Span Length,Span Length for cal,Span Type,LL:DL Ratio,Year BLT,Rating,>ST45,Semi-Trailer,B-Double,No of lane,Design Key,SPAN@ABS,DESIGNBM,DESIGNShear,HMLBM,HMLShear ,Rating BM,Rating Shear,Final BM,Final Shear,Allowance (DesignLoad),Allowance(FinalRating)
6408,4,14.02,14.02,CBEAM,2.5,1950,ST43,0,Y,Y,2,5,0.02,991.27,335.107,1066.542008,375.587,0,0,1066.542,375.587,0.05,0.111
6408,5,2.43,5,CBEAM,2.5,1950,ST43,0,Y,Y,2,5,0,234.016,215.295,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
6408,1,2.43,5,CBEAM,2.5,1950,ST43,0,Y,Y,2,5,0,234.016,215.295,243.6525,217.854,0,0,243.652,217.854,0.05,0.111
6410,1-3,9.14,9.14,SBEAM,2.5,1974,T44,0,Y,Y,2,5,0.14,503.079,290.476,540.33525,284.448,0,0,540.335,284.448,0.05,0.111
6411,1-6,6.09,6.09,CSLAB,2.5,1973,ST21,0,Y,Y,2,5,0.09,285.032,243.522,321.764625,230.057,0,0,321.765,230.057,0.05,0.111
6413,1-3,10,10,PPLNK,3.5,1987,,0,Y,Y,2,7,0,930.6,409.2,601.965,303.531,0,0,601.965,303.531,0.05,0.111
6419,1-6,6.09,6.09,CSLAB,2.5,1961,NR,0,Y,Y,2,5,0.09,285.032,243.522,321.764625,230.057,0,0,321.765,230.057,0.05,0.111
6421,1-3,9.44,9.44,CBEAM,2.5,1947,ST52.0,52,Y,Y,2,4,0.44,389.67,209.443,561.834,291.105,632.6559776,337.5450856,632.656,337.545,0.05,0.111
6427,2,12.19,12.19,CBEAM,2.5,1930,ST52.0,52,Y,Y,2,3,0.19,628.093,255.296,842.3788817,346.012,963.078759,397.5338866,963.079,397.534,0.05,0.111
6427,3,10.66,10.66,CBEAM,2.5,1930,ST52.0,52,Y,Y,2,3,0.66,524.097,240.864,663.399828,315.512,754.0277549,366.2054616,754.028,366.205,0.05,0.111
6427,2,12.19,12.19,CBEAM,2.5,1996,ST52.0,52,Y,Y,2,9,0.19,1448.22,536.509,842.3788817,346.012,963.078759,397.5338866,963.079,397.534,0.05,0.111
6427,3,10.66,10.66,CBEAM,2.5,1996,ST52.0,52,Y,Y,2,9,0.66,1103.754,477.675,663.399828,315.512,754.0277549,366.2054616,754.028,366.205,0.05,0.111
6427,1,10.66,10.66,CBEAM,2.5,1930,ST52.0,52,Y,Y,2,3,0.66,524.097,240.864,663.399828,315.512,754.0277549,366.2054616,754.028,366.205,0.05,0.111
6427,1,10.66,10.66,CBEAM,2.5,1996,ST52.0,52,Y,Y,2,9,0.66,1103.754,477.675,663.399828,315.512,754.0277549,366.2054616,754.028,366.205,0.05,0.111
6431,2,8.69,8.69,SBEAM,2.5,1914,RoR,0,Y,Y,2,11,0.69,464.644,251.641,508.087125,273.163,0,0,508.087,273.163,0.05,0.111
6431,3,5.64,5.64,SBEAM,2.5,1914,RoR,0,Y,Y,2,11,0.64,257.611,213.819,289.5165,225.192,0,0,289.516,225.192,0.05,0.111
6431,1,5.64,5.64,SBEAM,2.5,1914,RoR,0,Y,Y,2,11,0.64,257.611,213.819,289.5165,225.192,0,0,289.516,225.192,0.05,0.111
6432,2-3,6.7,6.7,CSLAB,2.5,1942,ST42.0,0,Y,Y,2,4,0.7,246.244,182.017,365.47875,235.053,0,0,365.479,235.053,0.05,0.111
6432,4,5.18,5.18,CSLAB,2.5,1942,ST42.0,0,Y,Y,2,4,0.18,187.372,166.001,256.55175,219.918,0,0,256.552,219.918,0.05,0.111
6432,1,5.18,5.18,CSLAB,2.5,1942,ST42.0,0,Y,Y,2,4,0.18,187.372,166.001,256.55175,219.918,0,0,256.552,219.918,0.05,0.111
6435,1,8.22,8.22,SBEAM,2.5,1880,RoR,0,Y,Y,2,11,0.22,430.926,240.843,474.40575,260.763,0,0,474.406,260.763,0.05,0.111
6438,1,3.04,5,CSLAB,2.5,1914,ST52.0,52,Y,Y,2,11,0,216.801,205.085,243.6525,217.854,273.2286575,248.7915923,273.229,248.792,0.05,0.111
6438,2-4,3.65,5,CSLAB,2.5,1914,ST52.0,52,Y,Y,2,11,0,216.801,205.085,243.6525,217.854,273.2286575,248.7915923,273.229,248.792,0.05,0.111
6438,5,3.04,5,CSLAB,2.5,1914,ST52.0,52,Y,Y,2,11,0,216.801,205.085,243.6525,217.854,273.2286575,248.7915923,273.229,248.792,0.05,0.111
6438,6,3.65,5,CSLAB,2.5,1914,ST52.0,52,Y,Y,2,11,0,216.801,205.085,243.6525,217.854,273.2286575,248.7915923,273.229,248.792,0.05,0.111
6439,2,12.43,12.43,SGIRD,3.5,1970,T44,0,Y,Y,2,5,0.43,828.43,325.061,872.1562797,350.39,0,0,872.156,350.39,0.05,0.111
6439,1,11.97,11.97,SGIRD,3.5,1970,T44,0,Y,Y,2,5,0.97,780.474,321.5,815.0923973,341.921,0,0,815.092,341.921,0.05,0.111
6440,1,10.66,10.66,CBEAM,2.5,1941,ST48.0,48,Y,Y,2,4,0.66,460.72,221.634,663.399828,315.512,688.460124,334.3615084,688.46,334.362,0.05,0.111
6441,1-3,10.66,10.66,PUNIT,3.5,1962,T43,0,Y,Y,2,5,0.66,645.692,309.041,663.399828,315.512,0,0,663.4,315.512,0.05,0.111
6447,1-4,7.77,7.77,BARCH,3.5,1958,RoR,0,Y,Y,2,5,0.77,385.645,271.701,442.157625,250.946,0,0,442.158,250.946,0.05,0.111
6447,5,7.77,7.77,SGIRD,3.5,1958,RoR,0,Y,Y,2,5,0.77,385.645,271.701,442.157625,250.946,0,0,442.158,250.946,0.05,0.111
6447,6,15.09,15.09,SGIRD,3.5,1958,RoR,0,Y,Y,2,5,0.09,1097.58,339.593,1195.182993,388.159,0,0,1195.183,388.159,0.05,0.111
6449,1,5.45,5.45,PPLNK,3.5,1979,,0,Y,Y,2,7,0.45,346.896,308.22,275.900625,223.014,0,0,275.901,223.014,0.05,0.111
6457,1,25.63,25.63,STROG,3.5,1980,NR,0,Y,Y,2,7,0.63,4085.057,746.876,2825.94508,507.227,0,0,2825.945,507.227,0.05,0.111
6458,2,15.24,15.24,PGIRD,4,1979,NR,0,Y,Y,2,7,0.24,1628.154,535.92,1214.849807,389.685,0,0,1214.85,389.685,0.05,0.111
6458,3,12.18,12.18,PGIRD,4,1979,NR,0,Y,Y,2,7,0.18,1215.482,450.298,841.1381568,345.83,0,0,841.138,345.83,0.05,0.111
6458,1,12.18,12.18,PGIRD,4,1979,NR,0,Y,Y,2,7,0.18,1215.482,450.298,841.1381568,345.83,0,0,841.138,345.83,0.05,0.111
6459,2,18.45,18.45,PGIRD,4,1979,NR,0,Y,Y,2,7,0.45,2234.925,626.421,1643.2198,416.739,0,0,1643.22,416.739,0.05,0.111
6459,3,32.43,32.43,PGIRD,4,1979,NR,0,Y,Y,2,7,0.43,5862.305,811.725,4157.063791,564.127,0,0,4157.064,564.127,0.05,0.111
6459,1,32.43,32.43,PGIRD,4,1979,NR,0,Y,Y,2,7,0.43,5862.305,811.725,4157.063791,564.127,0,0,4157.064,564.127,0.05,0.111
6460,2,18.45,18.45,PGIRD,4,1979,NR,0,Y,Y,2,7,0.45,2234.925,626.421,1643.2198,416.739,0,0,1643.22,416.739,0.05,0.111
6460,3,32.43,32.43,PGIRD,4,1979,NR,0,Y,Y,2,7,0.43,5862.305,811.725,4157.063791,564.127,0,0,4157.064,564.127,0.05,0.111
6460,1,32.43,32.43,PGIRD,4,1979,NR,0,Y,Y,2,7,0.43,5862.305,811.725,4157.063791,564.127,0,0,4157.064,564.127,0.05,0.111
6461,2-3,50,50,PBOXG,5,1980,NR,0,Y,Y,2,7,0,10454.4,897.6,7457.809517,628.809,0,0,7457.81,628.809,0.05,0.111
6461,4,42,42,PBOXG,5,1980,NR,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6461,1,42,42,PBOXG,5,1980,NR,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6462,1-2,9.44,9.44,SGIRD,3.5,9999,NR,0,N,N,2,11,0.44,518.45,267.859,0,0,0,0,0,0,0.05,0
6462,3,10.36,10.36,SGIRD,3.5,9999,NR,0,N,N,2,11,0.36,586.637,286.69,0,0,0,0,0,0,0.05,0
6466,2-4,16.45,16.45,CBEAM,2.5,1949,ST42,0,Y,Y,2,5,0.45,1231.556,344.17,1375.063226,401.352,0,0,1375.063,401.352,0.05,0.111
6466,5,13.41,13.41,CBEAM,2.5,1949,ST42,0,Y,Y,2,5,0.41,929.44,331.718,992.602359,366.757,0,0,992.602,366.757,0.05,0.111
6466,1,13.41,13.41,CBEAM,2.5,1949,ST42,0,Y,Y,2,5,0.41,929.44,331.718,992.602359,366.757,0,0,992.602,366.757,0.05,0.111
6467,1,7.22,7.22,SGIRD,3.5,1991,,0,Y,Y,2,7,0.22,567.31,362.953,402.74325,241.349,0,0,402.743,241.349,0.05,0.111
6472,2-3,16.45,16.45,CBEAM,2.5,1950,NR,0,Y,Y,2,5,0.45,1231.556,344.17,1375.063226,401.352,0,0,1375.063,401.352,0.05,0.111
6472,4,13.71,13.71,CBEAM,2.5,1950,NR,0,Y,Y,2,5,0.71,959.868,333.398,1028.986329,371.126,0,0,1028.986,371.126,0.05,0.111
6472,1,13.71,13.71,CBEAM,2.5,1950,NR,0,Y,Y,2,5,0.71,959.868,333.398,1028.986329,371.126,0,0,1028.986,371.126,0.05,0.111
6480,1,10.66,10.66,CBEAM,2.5,1941,ST45.0,45,Y,Y,1,4,0.66,460.72,221.634,663.399828,315.512,639.2844009,310.4785435,663.4,315.512,0.05,0.111
6481,1-5,13.71,13.71,PGIRD,4,1976,ST54,54,Y,Y,2,5,0.71,959.868,333.398,1028.986329,371.126,1197.386646,428.2739579,1197.387,428.274,0.05,0.111
6482,2-6,10.97,10.97,PUNIT,3.5,1967,T36,0,Y,Y,2,5,0.97,676.378,312.405,692.2555805,321.14,0,0,692.256,321.14,0.05,0.111
6482,7,10.78,10.78,PUNIT,3.5,1967,T36,0,Y,Y,2,5,0.78,657.571,310.343,674.5697967,317.691,0,0,674.57,317.691,0.05,0.111
6482,1,10.78,10.78,PUNIT,3.5,1967,T36,0,Y,Y,2,5,0.78,657.571,310.343,674.5697967,317.691,0,0,674.57,317.691,0.05,0.111
6483,2,15.24,15.24,CBEAM,2.5,1934,ST48.0,48,Y,Y,2,3,0.24,864.624,281.641,1214.849807,389.685,1319.678569,411.8760783,1319.679,411.876,0.05,0.111
6483,3,10.66,10.66,CBEAM,2.5,1934,ST48.0,48,Y,Y,2,3,0.66,524.097,240.864,663.399828,315.512,688.460124,334.3615084,688.46,334.362,0.05,0.111
6483,1,10.66,10.66,CBEAM,2.5,1934,ST48.0,48,Y,Y,1,3,0.66,524.097,240.864,663.399828,315.512,688.460124,334.3615084,688.46,334.362,0.05,0.111
6484,1-5,5.79,5.79,CSLAB,2.5,1975,ST25,0,Y,Y,2,5,0.79,270.991,236.247,300.265875,226.912,0,0,300.266,226.912,0.05,0.111
6486,2,9.75,9.75,SBEAM,2.5,1916,RoR,0,Y,Y,2,11,0.75,540.689,274.268,584.049375,297.983,0,0,584.049,297.983,0.05,0.111
6486,3,6.4,6.4,SBEAM,2.5,1916,RoR,0,Y,Y,2,11,0.4,306.072,222.63,343.98,232.596,0,0,343.98,232.596,0.05,0.111
6486,1,6.4,6.4,SBEAM,2.5,1916,RoR,0,Y,Y,2,11,0.4,306.072,222.63,343.98,232.596,0,0,343.98,232.596,0.05,0.111
6488,1-5,5.79,5.79,CSLAB,2.5,1970,ST54,54,Y,Y,2,5,0.79,270.991,236.247,300.265875,226.912,336.7141397,263.6470657,336.714,263.647,0.05,0.111
6491,1-4,5.79,5.79,CSLAB,2.5,1973,ST29,0,Y,Y,2,5,0.79,270.991,236.247,300.265875,226.912,0,0,300.266,226.912,0.05,0.111
6492,1-5,5.79,5.79,CSLAB,2.5,1973,ST29,0,Y,Y,2,5,0.79,270.991,236.247,300.265875,226.912,0,0,300.266,226.912,0.05,0.111
6493,1-2,5.79,5.79,CSLAB,2.5,1973,ST29,0,Y,Y,2,5,0.79,270.991,236.247,300.265875,226.912,0,0,300.266,226.912,0.05,0.111
6494,1-5,9.14,9.14,PUNIT,3.5,1973,T35,0,Y,Y,2,5,0.14,503.079,290.476,540.33525,284.448,0,0,540.335,284.448,0.05,0.111
6496,1-5,5.79,5.79,CSLAB,2.5,1966,ST53,53,Y,Y,2,5,0.79,270.991,236.247,300.265875,226.912,336.7141397,263.6470657,336.714,263.647,0.05,0.111
6506,5,27.43,27.43,TTRUS,1.5,1901,TIMBER,0,N,N,2,11,0.43,2676.12,423.313,0,0,0,0,0,0,0.05,0.111
6506,1,9.14,9.14,TBEAM,,1901,TIMBER,0,N,N,1,11,0.14,496.927,261.657,0,0,0,0,0,0,0.05,0.111
6506,2,10.66,10.66,TBEAM,,1901,TIMBER,0,N,N,2,11,0.66,609.982,292.735,0,0,0,0,0,0,0.05,0.111
6506,3,10.66,10.66,TBEAM,,1901,TIMBER,0,N,N,2,11,0.66,609.982,292.735,0,0,0,0,0,0,0.05,0.111
6506,4,10.66,10.66,TBEAM,,1901,TIMBER,0,N,N,2,11,0.66,609.982,292.735,0,0,0,0,0,0,0.05,0.111
6506,6,10.66,10.66,TBEAM,,1901,TIMBER,0,N,N,2,11,0.66,609.982,292.735,0,0,0,0,0,0,0.05,0.111
6506,7,9.14,9.14,TBEAM,,1901,TIMBER,0,N,N,2,11,0.14,496.927,261.657,0,0,0,0,0,0,0.05,0.111
6516,1,42,42,PBOXG,5,1980,,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6516,2-3,50,50,PBOXG,5,1980,,0,Y,Y,2,7,0,10454.4,897.6,7457.809517,628.809,0,0,7457.81,628.809,0.05,0.111
6516,4,42,42,PBOXG,5,1980,,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6517,1,12.3,12.3,PUNIT,3.5,1976,NR,0,Y,Y,2,5,0.3,814.877,324.066,856.0268558,348.019,0,0,856.027,348.019,0.05,0.111
6518,1,9.75,9.75,PSLAB,2.5,1978,,0,Y,Y,2,7,0.75,897.93,405.9,584.049375,297.983,0,0,584.049,297.983,0.05,0.111
6518,2,15.54,15.54,PSLAB,2.5,1978,,0,Y,Y,2,7,0.54,1677.159,545.82,1254.183436,392.735,0,0,1254.183,392.735,0.05,0.111
6518,3,9.75,9.75,PSLAB,2.5,1978,,0,Y,Y,2,7,0.75,897.93,405.9,584.049375,297.983,0,0,584.049,297.983,0.05,0.111
6520,1,43.23,43.23,PBOXG,5,1980,NR,0,Y,Y,2,7,0.23,8684.994,872.777,6204.643468,611.773,0,0,6204.643,611.773,0.05,0.111
6551,4,6.91,6.91,PUNIT,3.5,1980,NR,0,Y,Y,2,7,0.91,526.799,355.74,380.527875,236.773,0,0,380.528,236.773,0.05,0.111
6551,2,15.8,15.8,PUNIT,3.5,1980,NR,0,Y,Y,2,7,0.8,1719.63,554.4,1288.272581,395.378,0,0,1288.273,395.378,0.05,0.111
6551,3,15.69,15.69,PUNIT,3.5,1980,NR,0,Y,Y,2,7,0.69,1701.662,550.77,1273.85025,394.26,0,0,1273.85,394.26,0.05,0.111
6551,1,6.91,6.91,PUNIT,3.5,1980,NR,0,Y,Y,2,7,0.91,526.799,355.74,380.527875,236.773,0,0,380.528,236.773,0.05,0.111
6554,1-2,14.5,14.5,PPLNK,3.5,1978,NR,0,Y,Y,2,7,0.5,1521.135,513.857,1123.770202,381.297,0,0,1123.77,381.297,0.05,0.111
6555,1,20,20,PGIRD,4,1978,NR,0,Y,Y,2,7,0,2613.6,660,1850.2694,428.229,0,0,1850.269,428.229,0.05,0.111
6559,1,12.3,12.3,PUNIT,3.5,1976,NR,0,Y,Y,2,5,0.3,814.877,324.066,856.0268558,348.019,0,0,856.027,348.019,0.05,0.111
6629,1,14.02,14.02,SBEAM,2.5,1931,ST53.0,53,Y,Y,1,3,0.02,765.481,271.683,1066.542008,375.587,1248.221417,433.748179,1248.221,433.748,0.05,0.111
6629,2-5,46.32,46.32,STRUS,2,1931,ST53.0,53,Y,Y,2,3,0.32,5346.417,527.53,6779.033307,620.361,6145.433583,554.3726747,6779.033,620.361,0.05,0.111
6629,6,14.02,14.02,SBEAM,2.5,1931,ST53.0,53,Y,Y,2,3,0.02,765.481,271.683,1066.542008,375.587,1248.221417,433.748179,1248.221,433.748,0.05,0.111
6633,3,27.43,27.43,XTRUS,1.5,1923,TIMBER,0,N,N,2,11,0.43,2676.12,423.313,0,0,0,0,0,0,0.05,0.111
6633,1,8.53,8.53,TBEAM,,1923,TIMBER,0,N,N,1,11,0.53,453.166,247.965,0,0,0,0,0,0,0.05,0.111
6633,2,10.72,10.72,TBEAM,,1923,TIMBER,0,N,N,2,11,0.72,614.651,293.944,0,0,0,0,0,0,0.05,0.111
6633,4,10.6,10.6,TBEAM,,1923,TIMBER,0,N,N,2,11,0.6,605.313,291.526,0,0,0,0,0,0,0.05,0.111
6633,5,8.29,8.29,TBEAM,,1923,TIMBER,0,N,N,2,11,0.29,435.948,242.451,0,0,0,0,0,0,0.05,0.111
6637,77-79,31.39,31.39,STRUS,2,1865,TIMBER,0,N,N,2,11,0.39,3147.891,430.37,0,0,0,0,0,0,0.05,0.111
6637,70-76,10.66,10.66,TBEAM,,1865,TIMBER,0,N,N,2,11,0.66,609.982,292.735,0,0,0,0,0,0,0.05,0.111
6637,80,10.66,10.66,TBEAM,,1865,TIMBER,0,N,N,2,11,0.66,609.982,292.735,0,0,0,0,0,0,0.05,0.111
6637,81,8.53,8.53,TBEAM,,1865,TIMBER,0,N,N,2,11,0.53,453.166,247.965,0,0,0,0,0,0,0.05,0.111
6677,1,9.14,9.14,CBEAM,2.5,1934,ST39.0,0,N,N,1,3,0.14,428.603,226.51,0,0,0,0,0,0,0.05,0.111
6677,2,14.32,14.32,CBEAM,2.5,1934,ST39.0,0,N,N,2,3,0.32,789.799,274.134,0,0,0,0,0,0,0.05,0.111
6677,3,18.28,18.28,CBEAM,2.5,1934,ST39.0,0,N,N,2,3,0.28,1133.964,306.528,0,0,0,0,0,0,0.05,0.111
6677,4,14.32,14.32,CBEAM,2.5,1934,ST39.0,0,N,N,2,3,0.32,789.799,274.134,0,0,0,0,0,0,0.05,0.111
6677,5,9.14,9.14,CBEAM,2.5,1934,ST39.0,0,N,N,2,3,0.14,428.603,226.51,0,0,0,0,0,0,0.05,0.111
6678,2-4,27.43,27.43,TTRUS,1.5,1898,TIMBER,0,N,N,2,11,0.43,2676.12,423.313,0,0,0,0,0,0,0.05,0.111
6678,1,9.14,9.14,TBEAM,,1898,TIMBER,0,N,N,1,11,0.14,496.927,261.657,0,0,0,0,0,0,0.05,0.111
6678,5,13.71,13.71,TBEAM,,1898,TIMBER,0,N,N,2,11,0.71,969.247,346.576,0,0,0,0,0,0,0.05,0.111
6684,1,42,42,PBOXG,5,1980,,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6684,2-5,50,50,PBOXG,5,1980,,0,Y,Y,2,7,0,10454.4,897.6,7457.809517,628.809,0,0,7457.81,628.809,0.05,0.111
6684,6,42,42,PBOXG,5,1980,,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6685,3-4,50,50,PBOXG,5,1980,NR,0,Y,Y,2,7,0,10454.4,897.6,7457.809517,628.809,0,0,7457.81,628.809,0.05,0.111
6685,5,42,42,PBOXG,5,1980,NR,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6685,6,25,25,PBOXG,5,1980,NR,0,Y,Y,2,7,0,3920.4,739.2,2700.639493,500.192,0,0,2700.639,500.192,0.05,0.111
6685,2,42,42,PBOXG,5,1980,NR,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6685,1,25.5,25.5,PBOXG,5,1980,NR,0,Y,Y,2,7,0.5,4051.08,745.292,2800.088372,505.775,0,0,2800.088,505.775,0.05,0.111
6686,1-2,32.5,32.5,PVSLB,3.5,1980,NR,0,Y,Y,2,7,0.5,5880.6,812.25,4170.571231,564.565,0,0,4170.571,564.565,0.05,0.111
6687,21,17.4,17.4,PVSLB,3.5,1980,NR,0,Y,Y,2,7,0.4,2014.848,600.471,1502.712612,409.205,0,0,1502.713,409.205,0.05,0.111
6687,22,39.4,39.4,PVSLB,3.5,1980,NR,0,Y,Y,2,7,0.4,7683.984,854.954,5486.230637,598.618,0,0,5486.231,598.618,0.05,0.111
6687,3,17.4,17.4,PVSLB,3.5,1980,NR,0,Y,Y,2,7,0.4,2014.848,600.471,1502.712612,409.205,0,0,1502.713,409.205,0.05,0.111
6691,1,14.5,14.5,PPLNK,3.5,1980,NR,0,Y,Y,2,7,0.5,1521.135,513.857,1123.770202,381.297,0,0,1123.77,381.297,0.05,0.111
6696,2,12.48,12.48,PPLNK,3.5,1980,NR,0,Y,Y,2,7,0.48,1254.686,458.294,878.3599043,351.302,0,0,878.36,351.302,0.05,0.111
6696,3,12.46,12.46,PPLNK,3.5,1980,NR,0,Y,Y,2,7,0.46,1252.073,457.761,875.8784545,350.937,0,0,875.878,350.937,0.05,0.111
6696,1,12.4,12.4,PPLNK,3.5,1980,NR,0,Y,Y,2,7,0.4,1244.232,456.162,868.434105,349.843,0,0,868.434,349.843,0.05,0.111
6697,1,9,9,PUNIT,3.5,1980,NR,0,Y,Y,2,7,0,799.92,396,530.3025,281.342,0,0,530.302,281.342,0.05,0.111
6706,1-8,6,6,PPLNK,3.5,1980,NR,0,Y,Y,2,7,0,407.88,330,315.315,229.32,0,0,315.315,229.32,0.05,0.111
6712,2,15,15,PGIRD,4,1979,NR,0,Y,Y,2,7,0,1588.95,528,1183.382904,387.244,0,0,1183.383,387.244,0.05,0.111
6712,3,15.08,15.08,PGIRD,4,1979,NR,0,Y,Y,2,7,0.08,1602.018,530.64,1193.871872,388.058,0,0,1193.872,388.058,0.05,0.111
6712,1,14.92,14.92,PGIRD,4,1979,NR,0,Y,Y,2,7,0.92,1578.1,525.737,1173.844872,386.293,0,0,1173.845,386.293,0.05,0.111
6719,2,19.2,19.2,PGIRD,4,1977,NR,0,Y,Y,2,5,0.2,1499.097,350.831,1743.36958,421.949,0,0,1743.37,421.949,0.05,0.111
6719,3,19.04,19.04,PGIRD,4,1977,NR,0,Y,Y,2,5,0.04,1483.686,350.541,1721.989616,420.693,0,0,1721.99,420.693,0.05,0.111
6719,1,19.37,19.37,PGIRD,4,1977,NR,0,Y,Y,2,5,0.37,1515.471,351.14,1766.085792,423.284,0,0,1766.086,423.284,0.05,0.111
6720,2-3,25,25,PVSLB,3.5,1979,NR,0,Y,Y,2,7,0,3920.4,739.2,2700.639493,500.192,0,0,2700.639,500.192,0.05,0.111
6720,4,20,20,PVSLB,3.5,1979,NR,0,Y,Y,2,7,0,2613.6,660,1850.2694,428.229,0,0,1850.269,428.229,0.05,0.111
6720,1,16,16,PVSLB,3.5,1979,NR,0,Y,Y,1,7,0,1752.3,561,1314.495,397.412,0,0,1314.495,397.412,0.05,0.111
6721,1-3,10,10,PPLNK,3.5,1978,NR,0,Y,Y,2,7,0,930.6,409.2,601.965,303.531,0,0,601.965,303.531,0.05,0.111
6722,1-3,10,10,PPLNK,3.5,1978,NR,0,Y,Y,2,7,0,930.6,409.2,601.965,303.531,0,0,601.965,303.531,0.05,0.111
6723,2,15,15,PPLNK,3.5,1979,NR,0,Y,Y,2,7,0,1588.95,528,1183.382904,387.244,0,0,1183.383,387.244,0.05,0.111
6723,3,6.85,6.85,PPLNK,3.5,1979,NR,0,Y,Y,2,7,0.85,518.958,354.043,376.228125,236.282,0,0,376.228,236.281,0.05,0.111
6723,1,6.85,6.85,PPLNK,3.5,1979,NR,0,Y,Y,2,7,0.85,518.958,354.043,376.228125,236.282,0,0,376.228,236.281,0.05,0.111
6724,2,15,15,PPLNK,3.5,1979,NR,0,Y,Y,2,7,0,1588.95,528,1183.382904,387.244,0,0,1183.383,387.244,0.05,0.111
6724,3,6.85,6.85,PPLNK,3.5,1979,NR,0,Y,Y,2,7,0.85,518.958,354.043,376.228125,236.282,0,0,376.228,236.281,0.05,0.111
6724,1,6.85,6.85,PPLNK,3.5,1979,NR,0,Y,Y,2,7,0.85,518.958,354.043,376.228125,236.282,0,0,376.228,236.281,0.05,0.111
6731,2-4,22,22,PGIRD,4,1981,NR,0,Y,Y,2,7,0,3136.32,696,2115.661935,459.509,0,0,2115.662,459.509,0.05,0.111
6731,5,13.3,13.3,PGIRD,4,1981,NR,0,Y,Y,2,7,0.3,1361.844,480.422,979.26157,365.156,0,0,979.262,365.156,0.05,0.111
6731,1,21.78,21.78,PGIRD,4,1981,NR,0,Y,Y,2,7,0.78,3078.821,692.229,2086.535632,455.866,0,0,2086.536,455.866,0.05,0.111
6734,2,20.9,20.9,PGIRD,4,1981,NR,0,Y,Y,2,7,0.9,2848.824,676.971,1969.96962,441.48,0,0,1969.97,441.48,0.05,0.111
6734,1,25.4,25.4,PGIRD,4,1981,NR,0,Y,Y,2,7,0.4,4024.944,744.074,2780.198596,504.658,0,0,2780.199,504.658,0.05,0.111
6737,4,11,11,PVSLB,3.5,1981,NR,0,Y,Y,2,7,0,1061.28,426,695.0480727,321.685,0,0,695.048,321.685,0.05,0.111
6737,1,16,16,PVSLB,3.5,1981,NR,0,Y,Y,2,7,0,1752.3,561,1314.495,397.412,0,0,1314.495,397.412,0.05,0.111
6737,2-3,24.1,24.1,PVSLB,3.5,1981,NR,0,Y,Y,2,7,0.1,3685.176,727.32,2520.723527,489.159,0,0,2520.724,489.159,0.05,0.111
6740,2-4,50,50,PBOXG,5,1980,NR,0,Y,Y,2,7,0,10454.4,897.6,7457.809517,628.809,0,0,7457.81,628.809,0.05,0.111
6740,5,42,42,PBOXG,5,1980,NR,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6740,1,42,42,PBOXG,5,1980,NR,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6741,2-4,50,50,PBOXG,5,1980,NR,0,Y,Y,2,7,0,10454.4,897.6,7457.809517,628.809,0,0,7457.81,628.809,0.05,0.111
6741,5,42,42,PBOXG,5,1980,NR,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6741,1,42,42,PBOXG,5,1980,NR,0,Y,Y,2,7,0,8363.521,867.429,5974.793687,607.905,0,0,5974.794,607.905,0.05,0.111
6742,2-3,22.75,22.75,PGIRD,4,1979,NR,0,Y,Y,2,7,0.75,3332.34,707.739,2253.74252,470.701,0,0,2253.743,470.701,0.05,0.111
6742,4,13.32,13.32,PGIRD,4,1979,NR,0,Y,Y,2,7,0.32,1364.458,480.973,981.687168,365.447,0,0,981.687,365.447,0.05,0.111
6742,1,13.32,13.32,PGIRD,4,1979,NR,0,Y,Y,2,7,0.32,1364.458,480.973,981.687168,365.447,0,0,981.687,365.447,0.05,0.111
6743,2-3,22.75,22.75,PGIRD,4,1979,NR,0,Y,Y,2,7,0.75,3332.34,707.739,2253.74252,470.701,0,0,2253.743,470.701,0.05,0.111
6743,4,13.32,13.32,PGIRD,4,1979,NR,0,Y,Y,2,7,0.32,1364.458,480.973,981.687168,365.447,0,0,981.687,365.447,0.05,0.111
